   1.43714 1.01776   1.43742 1.01768   1.43770 1.01761   1.43797 1.01754
   1.43824 1.01747   1.43852 1.01740   1.43879 1.01733   1.43906 1.01725
   1.43933 1.01718   1.43960 1.01712   1.43986 1.01705   1.44013 1.01698
   1.44039 1.01691   1.44066 1.01684   1.44092 1.01677   1.44118 1.01671
   1.44144 1.01664   1.44170 1.01657   1.44196 1.01651   1.44222 1.01644
   1.44247 1.01638   1.44273 1.01631   1.44298 1.01625   1.44324 1.01618
   1.44349 1.01612   1.44374 1.01606   1.44399 1.01599   1.44424 1.01593
   1.44449 1.01587   1.44474 1.01581   1.44498 1.01575   1.44523 1.01568
   1.44547 1.01562   1.44572 1.01556   1.44596 1.01550   1.44620 1.01544
   1.44644 1.01538   1.44668 1.01533   1.44692 1.01527   1.44716 1.01521
   1.44740 1.01515   1.44763 1.01509   1.44787 1.01504   1.44810 1.01498
   1.44834 1.01492   1.44857 1.01487   1.44880 1.01481   1.44903 1.01475
   1.44926 1.01470   1.44949 1.01464   1.44972 1.01459   1.44995 1.01453
   1.45017 1.01448   1.45040 1.01443   1.45062 1.01437   1.45085 1.01432
   1.45107 1.01427   1.45129 1.01421   1.45152 1.01416   1.45174 1.01411
   1.45196 1.01406   1.45218 1.01401   1.45239 1.01395   1.45261 1.01390
   1.45283 1.01385   1.45304 1.01380   1.45326 1.01375   1.45347 1.01370
   1.45369 1.01365   1.45390 1.01360   1.45411 1.01355   1.45432 1.01350
   1.45453 1.01346   1.45474 1.01341   1.45495 1.01336   1.45516 1.01331
   1.45537 1.01326   1.45558 1.01322   1.45578 1.01317   1.45599 1.01312
   1.45619 1.01308   1.45640 1.01303   1.45660 1.01298   1.45680 1.01294
   1.45700 1.01289   1.45721 1.01285   1.45741 1.01280   1.45761 1.01276
   1.45780 1.01271   1.45800 1.01267   1.45820 1.01262   1.45840 1.01258
   1.45859 1.01254   1.45879 1.01249   1.45898 1.01245   1.45918 1.01241
   1.45937 1.01236   1.45956 1.01232   1.45976 1.01228   1.45995 1.01224
   1.46014 1.01220   1.46033 1.01215   1.46052 1.01211   1.46071 1.01207
   1.46090 1.01203   1.46108 1.01199   1.46127 1.01195   1.46146 1.01191
   1.46164 1.01187   1.46183 1.01183   1.46201 1.01179   1.46220 1.01175
   1.46238 1.01171   1.46256 1.01167   1.46274 1.01163   1.46293 1.01159
   1.46311 1.01155   1.46329 1.01151   1.46347 1.01148   1.46365 1.01144
   1.46382 1.01140   1.46400 1.01136   1.46418 1.01132   1.46436 1.01129
   1.46453 1.01125   1.46471 1.01121   1.46488 1.01118   1.46506 1.01114
   1.46523 1.01110   1.46540 1.01107   1.46558 1.01103   1.46575 1.01099
   1.46592 1.01096   1.46609 1.01092   1.46626 1.01089   1.46643 1.01085
   1.46660 1.01082   1.46677 1.01078   1.46694 1.01075   1.46710 1.01071
   1.46727 1.01068   1.46744 1.01064   1.46760 1.01061   1.46777 1.01058
   1.46793 1.01054   1.46810 1.01051   1.46826 1.01048   1.46843 1.01044
   1.46859 1.01041   1.46875 1.01038   1.46891 1.01034   1.46908 1.01031
   1.46924 1.01028   1.46940 1.01025   1.46956 1.01021   1.46972 1.01018
   1.46987 1.01015   1.47003 1.01012   1.47019 1.01009   1.47035 1.01006
   1.47051 1.01002   1.47066 1.00999   1.47082 1.00996   1.47097 1.00993
   1.47113 1.00990   1.47128 1.00987   1.47144 1.00984   1.47159 1.00981
   1.47174 1.00978   1.47190 1.00975   1.47205 1.00972   1.47220 1.00969
   1.47235 1.00966   1.47250 1.00963   1.47265 1.00960   1.47280 1.00957
   1.47295 1.00954   1.47310 1.00951   1.47325 1.00949   1.47340 1.00946
   1.47354 1.00943   1.47369 1.00940   1.47384 1.00937   1.47398 1.00934
   1.47413 1.00932   1.47427 1.00929   1.47442 1.00926   1.47456 1.00923
   1.47471 1.00920   1.47485 1.00918   1.47499 1.00915   1.47514 1.00912
   1.47528 1.00910   1.47542 1.00907   1.47556 1.00904   1.47570 1.00902
   1.47584 1.00899   1.47598 1.00896   1.47612 1.00894   1.47626 1.00891
   1.47640 1.00888   1.47654 1.00886   1.47668 1.00883   1.47682 1.00881
   1.47696 1.00878   1.47709 1.00875   1.47723 1.00873   1.47736 1.00870
   1.47750 1.00868   1.47764 1.00865   1.47777 1.00863   1.47791 1.00860
   1.47804 1.00858   1.47817 1.00855   1.47831 1.00853   1.47844 1.00851
   1.47857 1.00848   1.47871 1.00846   1.47884 1.00843   1.47897 1.00841
   1.47910 1.00838   1.47923 1.00836   1.47936 1.00834   1.47949 1.00831
   1.47962 1.00829   1.47975 1.00827   1.47988 1.00824   1.48001 1.00822
   1.48014 1.00820   1.48026 1.00817   1.48039 1.00815   1.48052 1.00813
   1.48065 1.00811   1.48077 1.00808   1.48090 1.00806   1.48102 1.00804
   1.48115 1.00802   1.48127 1.00799   1.48140 1.00797   1.48152 1.00795
   1.48165 1.00793   1.48177 1.00790   1.48189 1.00788   1.48202 1.00786
   1.48214 1.00784   1.48226 1.00782   1.48238 1.00780   1.48251 1.00777
   1.48263 1.00775   1.48275 1.00773   1.48287 1.00771   1.48299 1.00769
   1.48311 1.00767   1.48323 1.00765   1.48335 1.00763   1.48347 1.00761
   1.48359 1.00759   1.48370 1.00757   1.48382 1.00755   1.48394 1.00752
   1.48406 1.00750   1.48418 1.00748   1.48429 1.00746   1.48441 1.00744
   1.48452 1.00742   1.48464 1.00740   1.48476 1.00738   1.48487 1.00736
   1.48499 1.00735   1.48510 1.00733   1.48521 1.00731   1.48533 1.00729
   1.48544 1.00727   1.48556 1.00725   1.48567 1.00723   1.48578 1.00721
   1.48589 1.00719   1.48601 1.00717   1.48612 1.00715   1.48623 1.00713
   1.48634 1.00712   1.48645 1.00710   1.48656 1.00708   1.48667 1.00706
   1.48678 1.00704   1.48689 1.00702   1.48700 1.00700   1.48711 1.00699
   1.48722 1.00697   1.48733 1.00695   1.48744 1.00693   1.48755 1.00691
   1.48766 1.00690   1.48776 1.00688   1.48787 1.00686   1.48798 1.00684
   1.48808 1.00683   1.48819 1.00681   1.48830 1.00679   1.48840 1.00677
   1.48851 1.00676   1.48861 1.00674   1.48872 1.00672   1.48882 1.00670
   1.48893 1.00669   1.48903 1.00667   1.48914 1.00665   1.48924 1.00664
   1.48934 1.00662   1.48945 1.00660   1.48955 1.00659   1.48965 1.00657
   1.48976 1.00655   1.48986 1.00654   1.48996 1.00652   1.49006 1.00650
   1.49016 1.00649   1.49026 1.00647   1.49037 1.00646   1.49047 1.00644
   1.49057 1.00642   1.49067 1.00641   1.49077 1.00639   1.49087 1.00638
   1.49097 1.00636   1.49107 1.00634   1.49116 1.00633   1.49126 1.00631
   1.49136 1.00630   1.49146 1.00628   1.49156 1.00627   1.49166 1.00625
   1.49175 1.00623   1.49185 1.00622   1.49195 1.00620   1.49204 1.00619
   1.49214 1.00617   1.49224 1.00616   1.49233 1.00614   1.49243 1.00613
   1.49253 1.00611   1.49262 1.00610   1.49272 1.00608   1.49281 1.00607
   1.49291 1.00605   1.49300 1.00604   1.49309 1.00603   1.49319 1.00601
   1.49328 1.00600   1.49338 1.00598   1.49347 1.00597   1.49356 1.00595
   1.49366 1.00594   1.49375 1.00592   1.49384 1.00591   1.49393 1.00590
   1.49402 1.00588   1.49412 1.00587   1.49421 1.00585   1.49430 1.00584
   1.49439 1.00583   1.49448 1.00581   1.49457 1.00580   1.49466 1.00579
   1.49475 1.00577   1.49484 1.00576   1.49493 1.00574   1.49502 1.00573
   1.49511 1.00572   1.49520 1.00570   1.49529 1.00569   1.49538 1.00568
   1.49547 1.00566   1.49556 1.00565   1.49564 1.00564   1.49573 1.00562
   1.49582 1.00561   1.49591 1.00560   1.49599 1.00558   1.49608 1.00557
   1.49617 1.00556   1.49626 1.00555   1.49634 1.00553   1.49643 1.00552
   1.49651 1.00551   1.49660 1.00549   1.49669 1.00548   1.49677 1.00547
   1.49686 1.00546   1.49694 1.00544   1.49703 1.00543   1.49711 1.00542
   1.49720 1.00541   1.49728 1.00539   1.49737 1.00538   1.49745 1.00537
   1.49753 1.00536   1.49762 1.00535   1.49770 1.00533   1.49778 1.00532
   1.49787 1.00531   1.49795 1.00530   1.49803 1.00529   1.49811 1.00527
   1.49820 1.00526   1.49828 1.00525   1.49836 1.00524   1.49844 1.00523
   1.49852 1.00521   1.49861 1.00520   1.49869 1.00519   1.49877 1.00518
   1.49885 1.00517   1.49893 1.00516   1.49901 1.00514   1.49909 1.00513
   1.49917 1.00512   1.49925 1.00511   1.49933 1.00510   1.49941 1.00509
   1.49949 1.00508   1.49957 1.00506   1.49965 1.00505   1.49973 1.00504
   1.49980 1.00503   1.49988 1.00502   1.49996 1.00501   1.50004 1.00500
   1.50012 1.00499   1.50020 1.00498   1.50027 1.00497   1.50035 1.00495
   1.50043 1.00494   1.50051 1.00493   1.50058 1.00492   1.50066 1.00491
   1.50074 1.00490   1.50081 1.00489   1.50089 1.00488   1.50096 1.00487
   1.50104 1.00486   1.50112 1.00485   1.50119 1.00484   1.50127 1.00483
   1.50134 1.00482   1.50142 1.00481   1.50149 1.00480   1.50157 1.00478
   1.50164 1.00477   1.50172 1.00476   1.50179 1.00475   1.50187 1.00474
   1.50194 1.00473   1.50201 1.00472   1.50209 1.00471   1.50216 1.00470
   1.50223 1.00469   1.50231 1.00468   1.50238 1.00467   1.50245 1.00466
   1.50253 1.00465   1.50260 1.00464   1.50267 1.00463   1.50274 1.00462
   1.50282 1.00461   1.50289 1.00460   1.50296 1.00459   1.50303 1.00459
   1.50310 1.00458   1.50317 1.00457   1.50325 1.00456   1.50332 1.00455
   1.50339 1.00454   1.50346 1.00453   1.50353 1.00452   1.50360 1.00451
   1.50367 1.00450   1.50374 1.00449   1.50381 1.00448   1.50388 1.00447
   1.50395 1.00446   1.50402 1.00445   1.50409 1.00444   1.50416 1.00443
   1.50423 1.00442   1.50430 1.00442   1.50437 1.00441   1.50443 1.00440
   1.50450 1.00439   1.50457 1.00438   1.50464 1.00437   1.50471 1.00436
   1.50478 1.00435   1.50484 1.00434   1.50491 1.00433   1.50498 1.00433
   1.50505 1.00432   1.50511 1.00431   1.50518 1.00430   1.50525 1.00429
   1.50532 1.00428   1.50538 1.00427   1.50545 1.00426   1.50552 1.00426
   1.50558 1.00425   1.50565 1.00424   1.50572 1.00423   1.50578 1.00422
   1.50585 1.00421   1.50591 1.00420   1.50598 1.00420   1.50604 1.00419
   1.50611 1.00418   1.50617 1.00417   1.50624 1.00416   1.50630 1.00415
   1.50637 1.00415   1.50643 1.00414   1.50650 1.00413   1.50656 1.00412
   1.50663 1.00411   1.50669 1.00410   1.50676 1.00410   1.50682 1.00409
   1.50688 1.00408   1.50695 1.00407   1.50701 1.00406   1.50707 1.00406
   1.50714 1.00405   1.50720 1.00404   1.50726 1.00403   1.50733 1.00402
   1.50739 1.00402   1.50745 1.00401   1.50751 1.00400   1.50758 1.00399
   1.50764 1.00398   1.50770 1.00398   1.50776 1.00397   1.50783 1.00396
   1.50789 1.00395   1.50795 1.00394   1.50801 1.00394   1.50807 1.00393
   1.50813 1.00392   1.50819 1.00391   1.50826 1.00391   1.50832 1.00390
   1.50838 1.00389   1.50844 1.00388   1.50850 1.00388   1.50856 1.00387
   1.50862 1.00386   1.50868 1.00385   1.50874 1.00385   1.50880 1.00384
   1.50886 1.00383   1.50892 1.00382   1.50898 1.00382   1.50904 1.00381
   1.50910 1.00380   1.50916 1.00379   1.50922 1.00379   1.50928 1.00378
   1.50934 1.00377   1.50939 1.00377   1.50945 1.00376   1.50951 1.00375
   1.50957 1.00374   1.50963 1.00374   1.50969 1.00373   1.50975 1.00372
   1.50980 1.00372   1.50986 1.00371   1.50992 1.00370   1.50998 1.00369
   1.51003 1.00369   1.51009 1.00368   1.51015 1.00367   1.51021 1.00367
   1.51026 1.00366   1.51032 1.00365   1.51038 1.00365   1.51044 1.00364
   1.51049 1.00363   1.51055 1.00363   1.51061 1.00362   1.51066 1.00361
   1.51072 1.00361   1.51077 1.00360   1.51083 1.00359   1.51089 1.00358
   1.51094 1.00358   1.51100 1.00357   1.51105 1.00356   1.51111 1.00356
   1.51117 1.00355   1.51122 1.00355   1.51128 1.00354   1.51133 1.00353
   1.51139 1.00353   1.51144 1.00352   1.51150 1.00351   1.51155 1.00351
   1.51161 1.00350   1.51166 1.00349   1.51172 1.00349   1.51177 1.00348
   1.51182 1.00347   1.51188 1.00347   1.51193 1.00346   1.51199 1.00345
   1.51204 1.00345   1.51209 1.00344   1.51215 1.00344   1.51220 1.00343
   1.51226 1.00342   1.51231 1.00342   1.51236 1.00341   1.51242 1.00340
   1.51247 1.00340   1.51252 1.00339   1.51257 1.00339   1.51263 1.00338
   1.51268 1.00337   1.51273 1.00337   1.51279 1.00336   1.51284 1.00336
   1.51289 1.00335   1.51294 1.00334   1.51299 1.00334   1.51305 1.00333
   1.51310 1.00333   1.51315 1.00332   1.51320 1.00331   1.51325 1.00331
   1.51331 1.00330   1.51336 1.00330   1.51341 1.00329   1.51346 1.00328
   1.51351 1.00328   1.51356 1.00327   1.51361 1.00327   1.51366 1.00326
   1.51372 1.00325   1.51377 1.00325   1.51382 1.00324   1.51387 1.00324
   1.51392 1.00323   1.51397 1.00323   1.51402 1.00322   1.51407 1.00321
   1.51412 1.00321   1.51417 1.00320   1.51422 1.00320   1.51427 1.00319
   1.51432 1.00319   1.51437 1.00318   1.51442 1.00318   1.51447 1.00317
   1.51452 1.00316   1.51457 1.00316   1.51462 1.00315   1.51467 1.00315
   1.51471 1.00314   1.51476 1.00314   1.51481 1.00313   1.51486 1.00313
   1.51491 1.00312   1.51496 1.00311   1.51501 1.00311   1.51506 1.00310
   1.51510 1.00310   1.51515 1.00309   1.51520 1.00309   1.51525 1.00308
   1.51530 1.00308   1.51535 1.00307   1.51539 1.00307   1.51544 1.00306
   1.51549 1.00306   1.51554 1.00305   1.51558 1.00305   1.51563 1.00304
   1.51568 1.00303   1.51573 1.00303   1.51577 1.00302   1.51582 1.00302
   1.51587 1.00301   1.51592 1.00301   1.51596 1.00300   1.51601 1.00300
   1.51606 1.00299   1.51610 1.00299   1.51615 1.00298   1.51620 1.00298
   1.51624 1.00297   1.51629 1.00297   1.51634 1.00296   1.51638 1.00296
   1.51643 1.00295   1.51647 1.00295   1.51652 1.00294   1.51657 1.00294
   1.51661 1.00293   1.51666 1.00293   1.51670 1.00292   1.51675 1.00292
   1.51679 1.00291   1.51684 1.00291   1.51689 1.00290   1.51693 1.00290
   1.51698 1.00289   1.51702 1.00289   1.51707 1.00288   1.51711 1.00288
   1.51716 1.00287   1.51720 1.00287   1.51725 1.00286   1.51729 1.00286
   1.51734 1.00286   1.51738 1.00285   1.51742 1.00285   1.51747 1.00284
   1.51751 1.00284   1.51756 1.00283   1.51760 1.00283   1.51765 1.00282
   1.51769 1.00282   1.51773 1.00281   1.51778 1.00281   1.51782 1.00280
   1.51787 1.00280   1.51791 1.00279   1.51795 1.00279   1.51800 1.00279
   1.51804 1.00278   1.51808 1.00278   1.51813 1.00277   1.51817 1.00277
   1.51821 1.00276   1.51826 1.00276   1.51830 1.00275   1.51834 1.00275
   1.51839 1.00274   1.51843 1.00274   1.51847 1.00274   1.51851 1.00273
   1.51856 1.00273   1.51860 1.00272   1.51864 1.00272   1.51868 1.00271
   1.51873 1.00271   1.51877 1.00270   1.51881 1.00270   1.51885 1.00270
   1.51889 1.00269   1.51894 1.00269   1.51898 1.00268   1.51902 1.00268
   1.51906 1.00267   1.51910 1.00267   1.51915 1.00267   1.51919 1.00266
   1.51923 1.00266   1.51927 1.00265   1.51931 1.00265   1.51935 1.00264
   1.51939 1.00264   1.51944 1.00264   1.51948 1.00263   1.51952 1.00263
   1.51956 1.00262   1.51960 1.00262   1.51964 1.00261   1.51968 1.00261
   1.51972 1.00261   1.51976 1.00260   1.51980 1.00260   1.51984 1.00259
   1.51988 1.00259   1.51993 1.00259   1.51997 1.00258   1.52001 1.00258
   1.52005 1.00257   1.52009 1.00257   1.52013 1.00257   1.52017 1.00256
   1.52021 1.00256   1.52025 1.00255   1.52029 1.00255   1.52033 1.00255
   1.52037 1.00254   1.52041 1.00254   1.52045 1.00253   1.52048 1.00253
   1.52052 1.00253   1.52056 1.00252   1.52060 1.00252   1.52064 1.00251
   1.52068 1.00251   1.52072 1.00251   1.52076 1.00250   1.52080 1.00250
   1.52084 1.00249   1.52088 1.00249   1.52092 1.00249   1.52095 1.00248
   1.52099 1.00248   1.52103 1.00247   1.52107 1.00247   1.52111 1.00247
   1.52115 1.00246   1.52119 1.00246   1.52122 1.00246   1.52126 1.00245
   1.52130 1.00245   1.52134 1.00244   1.52138 1.00244   1.52142 1.00244
   1.52145 1.00243   1.52149 1.00243   1.52153 1.00243   1.52157 1.00242
   1.52161 1.00242   1.52164 1.00241   1.52168 1.00241   1.52172 1.00241
   1.52176 1.00240   1.52179 1.00240   1.52183 1.00240   1.52187 1.00239
   1.52191 1.00239   1.52194 1.00238   1.52198 1.00238   1.52202 1.00238
   1.52205 1.00237   1.52209 1.00237   1.52213 1.00237   1.52217 1.00236
   1.52220 1.00236   1.52224 1.00236   1.52228 1.00235   1.52231 1.00235
   1.52235 1.00235   1.52239 1.00234   1.52242 1.00234   1.52246 1.00233
   1.52250 1.00233   1.52253 1.00233   1.52257 1.00232   1.52260 1.00232
   1.52264 1.00232   1.52268 1.00231   1.52271 1.00231   1.52275 1.00231
   1.52279 1.00230   1.52282 1.00230   1.52286 1.00230   1.52289 1.00229
   1.52293 1.00229   1.52296 1.00229   1.52300 1.00228   1.52304 1.00228
   1.52307 1.00228   1.52311 1.00227   1.52314 1.00227   1.52318 1.00227
   1.52321 1.00226   1.52325 1.00226   1.52328 1.00226   1.52332 1.00225
   1.52335 1.00225   1.52339 1.00225   1.52342 1.00224   1.52346 1.00224
   1.52349 1.00224   1.52353 1.00223   1.52356 1.00223   1.52360 1.00223
   1.52363 1.00222   1.52367 1.00222   1.52370 1.00222   1.52374 1.00221
   1.52377 1.00221   1.52381 1.00221   1.52384 1.00220   1.52388 1.00220
   1.52391 1.00220   1.52394 1.00219   1.52398 1.00219   1.52401 1.00219
   1.52405 1.00218   1.52408 1.00218   1.52411 1.00218   1.52415 1.00217
   1.52418 1.00217   1.52422 1.00217   1.52425 1.00216   1.52428 1.00216
   1.52432 1.00216   1.52435 1.00216   1.52439 1.00215   1.52442 1.00215
   1.52445 1.00215   1.52449 1.00214   1.52452 1.00214   1.52455 1.00214
   1.52459 1.00213   1.52462 1.00213   1.52465 1.00213   1.52469 1.00212
   1.52472 1.00212   1.52475 1.00212   1.52479 1.00212   1.52482 1.00211
   1.52485 1.00211   1.52488 1.00211   1.52492 1.00210   1.52495 1.00210
   1.52498 1.00210   1.52502 1.00209   1.52505 1.00209   1.52508 1.00209
   1.52511 1.00209   1.52515 1.00208   1.52518 1.00208   1.52521 1.00208
   1.52524 1.00207   1.52528 1.00207   1.52531 1.00207   1.52534 1.00206
   1.52537 1.00206   1.52541 1.00206   1.52544 1.00206   1.52547 1.00205
   1.52550 1.00205   1.52553 1.00205   1.52557 1.00204   1.52560 1.00204
   1.52563 1.00204   1.52566 1.00204   1.52569 1.00203   1.52572 1.00203
   1.52576 1.00203   1.52579 1.00202   1.52582 1.00202   1.52585 1.00202
   1.52588 1.00202   1.52591 1.00201   1.52595 1.00201   1.52598 1.00201
   1.52601 1.00200   1.52604 1.00200   1.52607 1.00200   1.52610 1.00200
   1.52613 1.00199   1.52616 1.00199   1.52620 1.00199   1.52623 1.00199
   1.52626 1.00198   1.52629 1.00198   1.52632 1.00198   1.52635 1.00197
   1.52638 1.00197   1.52641 1.00197   1.52644 1.00197   1.52647 1.00196
   1.52650 1.00196   1.52653 1.00196   1.52657 1.00196   1.52660 1.00195
   1.52663 1.00195   1.52666 1.00195   1.52669 1.00194   1.52672 1.00194
   1.52675 1.00194   1.52678 1.00194   1.52681 1.00193   1.52684 1.00193
   1.52687 1.00193   1.52690 1.00193   1.52693 1.00192   1.52696 1.00192
   1.52699 1.00192   1.52702 1.00192   1.52705 1.00191   1.52708 1.00191
   1.52711 1.00191   1.52714 1.00190   1.52717 1.00190   1.52720 1.00190
   1.52723 1.00190   1.52726 1.00189   1.52729 1.00189   1.52732 1.00189
   1.52735 1.00189   1.52737 1.00188   1.52740 1.00188   1.52743 1.00188
   1.52746 1.00188   1.52749 1.00187   1.52752 1.00187   1.52755 1.00187
   1.52758 1.00187   1.52761 1.00186   1.52764 1.00186   1.52767 1.00186
   1.52770 1.00186   1.52773 1.00185   1.52775 1.00185   1.52778 1.00185
   1.52781 1.00185   1.52784 1.00184   1.52787 1.00184   1.52790 1.00184
   1.52793 1.00184   1.52796 1.00183   1.52798 1.00183   1.52801 1.00183
   1.52804 1.00183   1.52807 1.00182   1.52810 1.00182   1.52813 1.00182
   1.52816 1.00182   1.52818 1.00181   1.52821 1.00181   1.52824 1.00181
   1.52827 1.00181   1.52830 1.00181   1.52833 1.00180   1.52835 1.00180
   1.52838 1.00180   1.52841 1.00180   1.52844 1.00179   1.52847 1.00179
   1.52849 1.00179   1.52852 1.00179   1.52855 1.00178   1.52858 1.00178
   1.52861 1.00178   1.52863 1.00178   1.52866 1.00177   1.52869 1.00177
   1.52872 1.00177   1.52874 1.00177   1.52877 1.00177   1.52880 1.00176
   1.52883 1.00176   1.52885 1.00176   1.52888 1.00176   1.52891 1.00175
   1.52894 1.00175   1.52896 1.00175   1.52899 1.00175   1.52902 1.00174
   1.52905 1.00174   1.52907 1.00174   1.52910 1.00174   1.52913 1.00174
   1.52915 1.00173   1.52918 1.00173   1.52921 1.00173   1.52923 1.00173
   1.52926 1.00172   1.52929 1.00172   1.52932 1.00172   1.52934 1.00172
   1.52937 1.00172   1.52940 1.00171   1.52942 1.00171   1.52945 1.00171
   1.52948 1.00171   1.52950 1.00170   1.52953 1.00170   1.52956 1.00170
   1.52958 1.00170   1.52961 1.00170   1.52964 1.00169   1.52966 1.00169
   1.52969 1.00169   1.52971 1.00169   1.52974 1.00168   1.52977 1.00168
   1.52979 1.00168   1.52982 1.00168   1.52985 1.00168   1.52987 1.00167
   1.52990 1.00167   1.52992 1.00167   1.52995 1.00167   1.52998 1.00167
   1.53000 1.00166   1.53003 1.00166   1.53005 1.00166   1.53008 1.00166
   1.53011 1.00165   1.53013 1.00165   1.53016 1.00165   1.53018 1.00165
   1.53021 1.00165   1.53024 1.00164   1.53026 1.00164   1.53029 1.00164
   1.53031 1.00164   1.53034 1.00164   1.53036 1.00163   1.53039 1.00163
   1.53041 1.00163   1.53044 1.00163   1.53047 1.00163   1.53049 1.00162
   1.53052 1.00162   1.53054 1.00162   1.53057 1.00162   1.53059 1.00162
   1.53062 1.00161   1.53064 1.00161   1.53067 1.00161   1.53069 1.00161
   1.53072 1.00161   1.53074 1.00160   1.53077 1.00160   1.53079 1.00160
   1.53082 1.00160   1.53084 1.00160   1.53087 1.00159   1.53089 1.00159
   1.53092 1.00159   1.53094 1.00159   1.53097 1.00159   1.53099 1.00158
   1.53102 1.00158   1.53104 1.00158   1.53107 1.00158   1.53109 1.00158
   1.53111 1.00157   1.53114 1.00157   1.53116 1.00157   1.53119 1.00157
   1.53121 1.00157   1.53124 1.00156   1.53126 1.00156   1.53129 1.00156
   1.53131 1.00156   1.53134 1.00156   1.53136 1.00155   1.53138 1.00155
   1.53141 1.00155   1.53143 1.00155   1.53146 1.00155   1.53148 1.00154
   1.53150 1.00154   1.53153 1.00154   1.53155 1.00154   1.53158 1.00154
   1.53160 1.00154   1.53162 1.00153   1.53165 1.00153   1.53167 1.00153
   1.53170 1.00153   1.53172 1.00153   1.53174 1.00152   1.53177 1.00152
   1.53179 1.00152   1.53182 1.00152   1.53184 1.00152   1.53186 1.00152
   1.53189 1.00151   1.53191 1.00151   1.53193 1.00151   1.53196 1.00151
   1.53198 1.00151   1.53200 1.00150   1.53203 1.00150   1.53205 1.00150
   1.53207 1.00150   1.53210 1.00150   1.53212 1.00149   1.53214 1.00149
   1.53217 1.00149   1.53219 1.00149   1.53221 1.00149   1.53224 1.00149
   1.53226 1.00148   1.53228 1.00148   1.53231 1.00148   1.53233 1.00148
   1.53235 1.00148   1.53238 1.00148   1.53240 1.00147   1.53242 1.00147
   1.53245 1.00147   1.53247 1.00147   1.53249 1.00147   1.53251 1.00146
   1.53254 1.00146   1.53256 1.00146   1.53258 1.00146   1.53261 1.00146
   1.53263 1.00146   1.53265 1.00145   1.53267 1.00145   1.53270 1.00145
   1.53272 1.00145   1.53274 1.00145   1.53276 1.00145   1.53279 1.00144
   1.53281 1.00144   1.53283 1.00144   1.53285 1.00144   1.53288 1.00144
   1.53290 1.00144   1.53292 1.00143   1.53294 1.00143   1.53297 1.00143
   1.53299 1.00143   1.53301 1.00143   1.53303 1.00143   1.53306 1.00142
   1.53308 1.00142   1.53310 1.00142   1.53312 1.00142   1.53314 1.00142
   1.53317 1.00142   1.53319 1.00141   1.53321 1.00141   1.53323 1.00141
   1.53326 1.00141   1.53328 1.00141   1.53330 1.00141   1.53332 1.00140
   1.53334 1.00140   1.53337 1.00140   1.53339 1.00140   1.53341 1.00140
   1.53343 1.00140   1.53345 1.00139   1.53347 1.00139   1.53350 1.00139
   1.53352 1.00139   1.53354 1.00139   1.53356 1.00139   1.53358 1.00138
   1.53360 1.00138   1.53363 1.00138   1.53365 1.00138   1.53367 1.00138
   1.53369 1.00138   1.53371 1.00137   1.53373 1.00137   1.53375 1.00137
   1.53378 1.00137   1.53380 1.00137   1.53382 1.00137   1.53384 1.00137
   1.53386 1.00136   1.53388 1.00136   1.53390 1.00136   1.53393 1.00136
   1.53395 1.00136   1.53397 1.00136   1.53399 1.00135   1.53401 1.00135
   1.53403 1.00135   1.53405 1.00135   1.53407 1.00135   1.53409 1.00135
   1.53412 1.00134   1.53414 1.00134   1.53416 1.00134   1.53418 1.00134
   1.53420 1.00134   1.53422 1.00134   1.53424 1.00134   1.53426 1.00133
   1.53428 1.00133   1.53430 1.00133   1.53432 1.00133   1.53435 1.00133
   1.53437 1.00133   1.53439 1.00133   1.53441 1.00132   1.53443 1.00132
   1.53445 1.00132   1.53447 1.00132   1.53449 1.00132   1.53451 1.00132
   1.53453 1.00131   1.53455 1.00131   1.53457 1.00131   1.53459 1.00131
   1.53461 1.00131   1.53463 1.00131   1.53465 1.00131   1.53467 1.00130
   1.53469 1.00130   1.53471 1.00130   1.53474 1.00130   1.53476 1.00130
   1.53478 1.00130   1.53480 1.00130   1.53482 1.00129   1.53484 1.00129
   1.53486 1.00129   1.53488 1.00129   1.53490 1.00129   1.53492 1.00129
   1.53494 1.00129   1.53496 1.00128   1.53498 1.00128   1.53500 1.00128
   1.53502 1.00128   1.53504 1.00128   1.53506 1.00128   1.53508 1.00128
   1.53510 1.00127   1.53512 1.00127   1.53514 1.00127   1.53516 1.00127
   1.53518 1.00127   1.53520 1.00127   1.53522 1.00127   1.53524 1.00126
   1.53526 1.00126   1.53528 1.00126   1.53530 1.00126   1.53531 1.00126
   1.53533 1.00126   1.53535 1.00126   1.53537 1.00125   1.53539 1.00125
   1.53541 1.00125   1.53543 1.00125   1.53545 1.00125   1.53547 1.00125
   1.53549 1.00125   1.53551 1.00124   1.53553 1.00124   1.53555 1.00124
   1.53557 1.00124   1.53559 1.00124   1.53561 1.00124   1.53563 1.00124
   1.53565 1.00124   1.53567 1.00123   1.53568 1.00123   1.53570 1.00123
   1.53572 1.00123   1.53574 1.00123   1.53576 1.00123   1.53578 1.00123
   1.53580 1.00122   1.53582 1.00122   1.53584 1.00122   1.53586 1.00122
   1.53588 1.00122   1.53590 1.00122   1.53591 1.00122   1.53593 1.00121
   1.53595 1.00121   1.53597 1.00121   1.53599 1.00121   1.53601 1.00121
